86,1.28,0.000027,0.005852,0.006476,0.000050
87,1.29,0.000023,0.005550,0.007001,0.000050
88,1.27,0.000023,0.005398,0.006195,0.000050
89,1.28,0.000024,0.005740,0.006455,0.000050
90,1.30,0.000023,0.005635,0.006189,0.000050
91,1.29,0.000022,0.005232,0.007197,0.000050
92,1.26,0.000021,0.005247,0.006563,0.000050
93,1.27,0.000021,0.005063,0.006028,0.000050
94,1.27,0.000022,0.005305,0.006928,0.000050
95,1.27,0.000020,0.004871,0.005413,0.000050
Best model saved at epoch,95,with test_l2,0.005413
96,1.27,0.000018,0.004723,0.006653,0.000050
97,1.27,0.000020,0.005801,0.006230,0.000050
98,1.27,0.000022,0.006002,0.006060,0.000050
99,1.29,0.000019,0.004677,0.005753,0.000025
100,1.28,0.000017,0.003937,0.005124,0.000025
Best model saved at epoch,100,with test_l2,0.005124
101,1.27,0.000016,0.003830,0.005004,0.000025
Best model saved at epoch,101,with test_l2,0.005004
102,1.27,0.000015,0.003775,0.005287,0.000025
103,1.26,0.000015,0.003826,0.005089,0.000025
104,1.26,0.000015,0.003820,0.005100,0.000025
105,1.27,0.000015,0.003746,0.005056,0.000025
106,1.27,0.000015,0.003728,0.004960,0.000025
Best model saved at epoch,106,with test_l2,0.004960
107,1.27,0.000015,0.003642,0.005035,0.000025
108,1.26,0.000015,0.003843,0.005321,0.000025
109,1.26,0.000015,0.003832,0.005091,0.000025
110,1.28,0.000015,0.003841,0.004989,0.000025
111,1.27,0.000014,0.003728,0.005156,0.000025
112,1.27,0.000015,0.003754,0.005163,0.000025
113,1.28,0.000015,0.003735,0.004796,0.000025
Best model saved at epoch,113,with test_l2,0.004796
114,1.27,0.000014,0.003657,0.004933,0.000025
115,1.28,0.000014,0.003581,0.004847,0.000025
116,1.28,0.000014,0.003570,0.005011,0.000025
117,1.27,0.000014,0.003843,0.004954,0.000025
118,1.27,0.000013,0.003598,0.004961,0.000025
119,1.27,0.000014,0.003917,0.005555,0.000025
120,1.26,0.000014,0.003724,0.004927,0.000025
121,1.26,0.000014,0.003843,0.005100,0.000025
122,1.26,0.000013,0.003823,0.004944,0.000025
123,1.26,0.000013,0.003687,0.004963,0.000025
124,1.26,0.000014,0.003648,0.004675,0.000025
Best model saved at epoch,124,with test_l2,0.004675
125,1.26,0.000013,0.003549,0.005088,0.000025
126,1.27,0.000013,0.003673,0.005094,0.000025
127,1.27,0.000013,0.003691,0.005814,0.000025
128,1.26,0.000013,0.003839,0.004940,0.000025
129,1.26,0.000012,0.003616,0.004552,0.000025
Best model saved at epoch,129,with test_l2,0.004552
130,1.27,0.000012,0.003578,0.005077,0.000025
131,1.27,0.000012,0.003484,0.004643,0.000025
132,1.28,0.000012,0.003534,0.004563,0.000025
133,1.27,0.000012,0.003365,0.004504,0.000025
Best model saved at epoch,133,with test_l2,0.004504
134,1.27,0.000012,0.003488,0.004701,0.000025
135,1.26,0.000012,0.003447,0.004618,0.000025
136,1.26,0.000011,0.003400,0.004577,0.000025
137,1.27,0.000012,0.003548,0.004991,0.000025
138,1.30,0.000011,0.003514,0.004516,0.000025
139,1.27,0.000011,0.003519,0.004937,0.000025
140,1.27,0.000011,0.003491,0.005083,0.000025
141,1.27,0.000012,0.003623,0.004847,0.000025
142,1.27,0.000011,0.003482,0.004397,0.000025
Best model saved at epoch,142,with test_l2,0.004397
143,1.27,0.000011,0.003463,0.004546,0.000025
144,1.27,0.000011,0.003302,0.004341,0.000025
Best model saved at epoch,144,with test_l2,0.004341
145,1.27,0.000011,0.003368,0.004688,0.000025
146,1.27,0.000011,0.003513,0.004920,0.000025
147,1.27,0.000011,0.003539,0.004856,0.000025
148,1.27,0.000011,0.003434,0.004305,0.000025
Best model saved at epoch,148,with test_l2,0.004305
149,1.27,0.000010,0.003263,0.004434,0.000013
150,1.27,0.000010,0.003069,0.004208,0.000013
Best model saved at epoch,150,with test_l2,0.004208
151,1.26,0.000010,0.002950,0.004172,0.000013
Best model saved at epoch,151,with test_l2,0.004172
152,1.28,0.000009,0.002923,0.004156,0.000013
Best model saved at epoch,152,with test_l2,0.004156
153,1.29,0.000009,0.002962,0.004123,0.000013
Best model saved at epoch,153,with test_l2,0.004123
154,1.28,0.000009,0.002941,0.004221,0.000013
155,1.27,0.000009,0.002952,0.004084,0.000013
Best model saved at epoch,155,with test_l2,0.004084
156,1.27,0.000009,0.002888,0.004123,0.000013
157,1.27,0.000009,0.002939,0.004119,0.000013
158,1.27,0.000009,0.002910,0.004158,0.000013
159,1.26,0.000009,0.002951,0.004134,0.000013
160,1.26,0.000009,0.002892,0.004031,0.000013
Best model saved at epoch,160,with test_l2,0.004031
161,1.27,0.000009,0.002937,0.004163,0.000013
162,1.27,0.000009,0.002986,0.004119,0.000013
163,1.26,0.000009,0.002870,0.004024,0.000013
Best model saved at epoch,163,with test_l2,0.004024
164,1.29,0.000009,0.002903,0.004084,0.000013
165,1.29,0.000009,0.002907,0.004135,0.000013
166,1.27,0.000009,0.002960,0.004090,0.000013
167,1.26,0.000009,0.002895,0.004096,0.000013
168,1.27,0.000009,0.002856,0.004029,0.000013
169,1.28,0.000009,0.002940,0.003993,0.000013
Best model saved at epoch,169,with test_l2,0.003993
170,1.27,0.000009,0.002837,0.003960,0.000013
Best model saved at epoch,170,with test_l2,0.003960
171,1.28,0.000009,0.002884,0.004099,0.000013
172,1.28,0.000009,0.002865,0.004063,0.000013
173,1.27,0.000009,0.002899,0.004229,0.000013
174,1.27,0.000009,0.002891,0.004085,0.000013
175,1.27,0.000009,0.002859,0.004094,0.000013
176,1.27,0.000009,0.002870,0.004083,0.000013
177,1.28,0.000008,0.002860,0.003996,0.000013
178,1.27,0.000009,0.002928,0.003933,0.000013
Best model saved at epoch,178,with test_l2,0.003933
179,1.29,0.000008,0.002825,0.003931,0.000013
Best model saved at epoch,179,with test_l2,0.003931
180,1.27,0.000008,0.002847,0.003991,0.000013
181,1.27,0.000009,0.002891,0.004122,0.000013
182,1.29,0.000008,0.002859,0.003976,0.000013
183,1.27,0.000008,0.002784,0.003906,0.000013
Best model saved at epoch,183,with test_l2,0.003906
184,1.27,0.000008,0.002817,0.003886,0.000013
Best model saved at epoch,184,with test_l2,0.003886
185,1.27,0.000008,0.002766,0.003995,0.000013
186,1.27,0.000008,0.002942,0.003908,0.000013
187,1.28,0.000008,0.002722,0.003999,0.000013
188,1.27,0.000008,0.002941,0.003960,0.000013
189,1.28,0.000008,0.002784,0.003846,0.000013
Best model saved at epoch,189,with test_l2,0.003846
190,1.27,0.000008,0.002842,0.003942,0.000013
191,1.27,0.000008,0.002726,0.003891,0.000013
192,1.27,0.000008,0.002770,0.003876,0.000013
193,1.27,0.000008,0.002767,0.004043,0.000013
194,1.26,0.000008,0.002780,0.003784,0.000013
Best model saved at epoch,194,with test_l2,0.003784
195,1.27,0.000008,0.002800,0.003849,0.000013
196,1.27,0.000008,0.002887,0.003845,0.000013
197,1.27,0.000008,0.002777,0.003852,0.000013
198,1.27,0.000008,0.002872,0.003900,0.000013
199,1.26,0.000008,0.002759,0.003911,0.000006
200,1.27,0.000008,0.002630,0.003773,0.000006
Best model saved at epoch,200,with test_l2,0.003773
201,1.27,0.000007,0.002601,0.003710,0.000006
Best model saved at epoch,201,with test_l2,0.003710
202,1.26,0.000007,0.002581,0.003760,0.000006
203,1.27,0.000007,0.002592,0.003723,0.000006
204,1.27,0.000007,0.002579,0.003817,0.000006
205,1.26,0.000007,0.002574,0.003781,0.000006
206,1.28,0.000007,0.002594,0.003705,0.000006
Best model saved at epoch,206,with test_l2,0.003705
207,1.27,0.000007,0.002570,0.003707,0.000006
208,1.28,0.000007,0.002562,0.003694,0.000006
Best model saved at epoch,208,with test_l2,0.003694
209,1.29,0.000007,0.002572,0.003703,0.000006
210,1.28,0.000007,0.002555,0.003792,0.000006
211,1.29,0.000007,0.002573,0.003713,0.000006
212,1.29,0.000007,0.002565,0.003760,0.000006
213,1.27,0.000007,0.002548,0.003750,0.000006
214,1.27,0.000007,0.002556,0.003723,0.000006
215,1.27,0.000007,0.002579,0.003694,0.000006
Best model saved at epoch,215,with test_l2,0.003694
216,1.27,0.000007,0.002579,0.003742,0.000006
217,1.28,0.000007,0.002548,0.003764,0.000006
218,1.27,0.000007,0.002536,0.003733,0.000006
219,1.27,0.000007,0.002538,0.003663,0.000006
Best model saved at epoch,219,with test_l2,0.003663
220,1.28,0.000007,0.002543,0.003677,0.000006
221,1.27,0.000007,0.002548,0.003752,0.000006
222,1.27,0.000007,0.002614,0.003729,0.000006
223,1.28,0.000007,0.002547,0.003682,0.000006
224,1.29,0.000007,0.002530,0.003741,0.000006
225,1.28,0.000007,0.002530,0.003691,0.000006
226,1.27,0.000007,0.002564,0.003638,0.000006
Best model saved at epoch,226,with test_l2,0.003638
227,1.27,0.000007,0.002515,0.003640,0.000006
228,1.27,0.000007,0.002541,0.003654,0.000006
229,1.26,0.000007,0.002525,0.003730,0.000006
230,1.27,0.000007,0.002512,0.003650,0.000006
231,1.27,0.000007,0.002495,0.003614,0.000006
Best model saved at epoch,231,with test_l2,0.003614
232,1.27,0.000007,0.002514,0.003644,0.000006
233,1.27,0.000007,0.002549,0.003650,0.000006
234,1.26,0.000007,0.002506,0.003651,0.000006
235,1.27,0.000007,0.002489,0.003687,0.000006
236,1.29,0.000007,0.002502,0.003719,0.000006
237,1.28,0.000007,0.002522,0.003607,0.000006
Best model saved at epoch,237,with test_l2,0.003607
238,1.27,0.000007,0.002496,0.003681,0.000006
239,1.27,0.000007,0.002478,0.003636,0.000006
240,1.28,0.000007,0.002504,0.003600,0.000006
Best model saved at epoch,240,with test_l2,0.003600
241,1.27,0.000007,0.002518,0.003638,0.000006
242,1.26,0.000007,0.002504,0.003591,0.000006
Best model saved at epoch,242,with test_l2,0.003591
243,1.27,0.000007,0.002504,0.003555,0.000006
Best model saved at epoch,243,with test_l2,0.003555
244,1.27,0.000007,0.002494,0.003649,0.000006
245,1.27,0.000007,0.002498,0.003597,0.000006
246,1.27,0.000007,0.002511,0.003521,0.000006
Best model saved at epoch,246,with test_l2,0.003521
247,1.29,0.000007,0.002469,0.003661,0.000006
248,1.29,0.000007,0.002455,0.003574,0.000006
249,1.26,0.000006,0.002447,0.003624,0.000003
250,1.27,0.000006,0.002401,0.003557,0.000003
251,1.27,0.000006,0.002389,0.003528,0.000003
252,1.27,0.000006,0.002401,0.003538,0.000003
253,1.28,0.000006,0.002389,0.003530,0.000003
254,1.28,0.000006,0.002398,0.003518,0.000003
Best model saved at epoch,254,with test_l2,0.003518
255,1.28,0.000006,0.002413,0.003522,0.000003
256,1.26,0.000006,0.002397,0.003551,0.000003
257,1.26,0.000006,0.002388,0.003526,0.000003
258,1.27,0.000006,0.002397,0.003514,0.000003
Best model saved at epoch,258,with test_l2,0.003514
259,1.28,0.000006,0.002380,0.003532,0.000003
260,1.28,0.000006,0.002375,0.003530,0.000003
261,1.27,0.000006,0.002405,0.003536,0.000003
262,1.27,0.000006,0.002390,0.003522,0.000003
263,1.28,0.000006,0.002366,0.003514,0.000003
Best model saved at epoch,263,with test_l2,0.003514
264,1.28,0.000006,0.002378,0.003540,0.000003
265,1.28,0.000006,0.002390,0.003550,0.000003
266,1.28,0.000006,0.002392,0.003533,0.000003
267,1.27,0.000006,0.002389,0.003498,0.000003
Best model saved at epoch,267,with test_l2,0.003498
268,1.26,0.000006,0.002387,0.003514,0.000003
269,1.27,0.000006,0.002387,0.003513,0.000003
270,1.27,0.000006,0.002377,0.003513,0.000003
271,1.27,0.000006,0.002375,0.003507,0.000003
272,1.27,0.000006,0.002375,0.003491,0.000003
Best model saved at epoch,272,with test_l2,0.003491
273,1.27,0.000006,0.002371,0.003537,0.000003
274,1.27,0.000006,0.002367,0.003501,0.000003
275,1.27,0.000006,0.002358,0.003492,0.000003
276,1.26,0.000006,0.002374,0.003527,0.000003
277,1.26,0.000006,0.002375,0.003522,0.000003
278,1.27,0.000006,0.002361,0.003490,0.000003
Best model saved at epoch,278,with test_l2,0.003490
279,1.29,0.000006,0.002369,0.003512,0.000003
280,1.28,0.000006,0.002367,0.003495,0.000003
281,1.27,0.000006,0.002364,0.003488,0.000003
Best model saved at epoch,281,with test_l2,0.003488
282,1.30,0.000006,0.002368,0.003504,0.000003
283,1.27,0.000006,0.002377,0.003504,0.000003
284,1.27,0.000006,0.002370,0.003477,0.000003
Best model saved at epoch,284,with test_l2,0.003477
285,1.27,0.000006,0.002370,0.003480,0.000003
286,1.30,0.000006,0.002352,0.003505,0.000003
287,1.27,0.000006,0.002362,0.003480,0.000003
288,1.27,0.000006,0.002349,0.003500,0.000003
289,1.27,0.000006,0.002370,0.003453,0.000003
Best model saved at epoch,289,with test_l2,0.003453
290,1.27,0.000006,0.002344,0.003472,0.000003
291,1.30,0.000006,0.002334,0.003470,0.000003
292,1.29,0.000006,0.002396,0.003496,0.000003
293,1.27,0.000006,0.002348,0.003430,0.000003
Best model saved at epoch,293,with test_l2,0.003430
294,1.29,0.000006,0.002338,0.003484,0.000003
295,1.27,0.000006,0.002358,0.003495,0.000003
296,1.28,0.000006,0.002343,0.003479,0.000003
297,1.28,0.000006,0.002359,0.003472,0.000003
298,1.27,0.000006,0.002359,0.003460,0.000003
299,1.27,0.000006,0.002346,0.003523,0.000002
300,1.27,0.000006,0.002311,0.003432,0.000002
301,1.28,0.000006,0.002298,0.003432,0.000002
302,1.27,0.000006,0.002302,0.003442,0.000002
303,1.27,0.000006,0.002302,0.003450,0.000002
304,1.26,0.000006,0.002297,0.003467,0.000002
305,1.28,0.000006,0.002298,0.003428,0.000002
Best model saved at epoch,305,with test_l2,0.003428
306,1.29,0.000006,0.002291,0.003440,0.000002
307,1.29,0.000006,0.002300,0.003418,0.000002
Best model saved at epoch,307,with test_l2,0.003418
308,1.27,0.000006,0.002304,0.003445,0.000002
309,1.29,0.000006,0.002287,0.003427,0.000002
310,1.27,0.000006,0.002289,0.003435,0.000002
311,1.29,0.000006,0.002294,0.003459,0.000002
312,1.27,0.000006,0.002305,0.003416,0.000002
Best model saved at epoch,312,with test_l2,0.003416
313,1.27,0.000006,0.002291,0.003462,0.000002
314,1.27,0.000006,0.002304,0.003430,0.000002
315,1.30,0.000006,0.002296,0.003430,0.000002
316,1.28,0.000006,0.002298,0.003430,0.000002
317,1.27,0.000006,0.002298,0.003447,0.000002
318,1.27,0.000006,0.002284,0.003422,0.000002
319,1.29,0.000006,0.002284,0.003416,0.000002
320,1.29,0.000006,0.002288,0.003442,0.000002
321,1.29,0.000006,0.002284,0.003433,0.000002
322,1.27,0.000006,0.002297,0.003458,0.000002
323,1.30,0.000006,0.002302,0.003437,0.000002
324,1.26,0.000006,0.002288,0.003418,0.000002
325,1.28,0.000006,0.002289,0.003423,0.000002
326,1.27,0.000006,0.002286,0.003444,0.000002
327,1.26,0.000006,0.002286,0.003410,0.000002
Best model saved at epoch,327,with test_l2,0.003410
328,1.27,0.000006,0.002280,0.003446,0.000002
329,1.27,0.000006,0.002294,0.003413,0.000002
330,1.27,0.000006,0.002289,0.003423,0.000002
331,1.27,0.000006,0.002287,0.003398,0.000002
Best model saved at epoch,331,with test_l2,0.003398
332,1.28,0.000006,0.002278,0.003413,0.000002
333,1.29,0.000006,0.002288,0.003398,0.000002
Best model saved at epoch,333,with test_l2,0.003398
334,1.27,0.000006,0.002278,0.003401,0.000002
335,1.27,0.000006,0.002279,0.003420,0.000002
336,1.27,0.000006,0.002278,0.003414,0.000002
337,1.27,0.000006,0.002273,0.003405,0.000002
338,1.26,0.000006,0.002277,0.003408,0.000002
339,1.29,0.000006,0.002273,0.003396,0.000002
Best model saved at epoch,339,with test_l2,0.003396
340,1.28,0.000006,0.002284,0.003403,0.000002
341,1.29,0.000006,0.002287,0.003416,0.000002
342,1.28,0.000006,0.002283,0.003386,0.000002
Best model saved at epoch,342,with test_l2,0.003386
343,1.27,0.000006,0.002276,0.003415,0.000002
344,1.26,0.000006,0.002271,0.003422,0.000002
345,1.26,0.000006,0.002272,0.003391,0.000002
346,1.27,0.000006,0.002270,0.003405,0.000002
347,1.27,0.000006,0.002268,0.003405,0.000002
348,1.27,0.000006,0.002279,0.003400,0.000002
349,1.28,0.000006,0.002274,0.003403,0.000001
350,1.28,0.000006,0.002252,0.003378,0.000001
Best model saved at epoch,350,with test_l2,0.003378
351,1.27,0.000006,0.002248,0.003384,0.000001
352,1.27,0.000006,0.002251,0.003393,0.000001
353,1.27,0.000006,0.002248,0.003384,0.000001
354,1.27,0.000006,0.002252,0.003383,0.000001
355,1.27,0.000006,0.002253,0.003389,0.000001
356,1.27,0.000006,0.002246,0.003399,0.000001
357,1.27,0.000006,0.002252,0.003379,0.000001
358,1.27,0.000006,0.002247,0.003377,0.000001
Best model saved at epoch,358,with test_l2,0.003377
359,1.27,0.000006,0.002248,0.003390,0.000001
360,1.27,0.000006,0.002244,0.003384,0.000001
361,1.28,0.000006,0.002244,0.003379,0.000001
362,1.26,0.000006,0.002248,0.003374,0.000001
Best model saved at epoch,362,with test_l2,0.003374
363,1.27,0.000006,0.002241,0.003376,0.000001
364,1.26,0.000006,0.002245,0.003375,0.000001
365,1.27,0.000006,0.002245,0.003384,0.000001
366,1.26,0.000006,0.002242,0.003388,0.000001
367,1.26,0.000006,0.002246,0.003379,0.000001
368,1.26,0.000006,0.002249,0.003395,0.000001
369,1.26,0.000006,0.002244,0.003371,0.000001
Best model saved at epoch,369,with test_l2,0.003371
370,1.26,0.000006,0.002240,0.003379,0.000001
371,1.27,0.000006,0.002242,0.003382,0.000001
372,1.27,0.000006,0.002239,0.003380,0.000001
373,1.27,0.000006,0.002242,0.003391,0.000001
374,1.28,0.000006,0.002243,0.003378,0.000001
375,1.28,0.000006,0.002237,0.003373,0.000001
376,1.27,0.000006,0.002239,0.003385,0.000001
377,1.27,0.000006,0.002241,0.003371,0.000001
Best model saved at epoch,377,with test_l2,0.003371
378,1.29,0.000006,0.002243,0.003399,0.000001
379,1.27,0.000006,0.002248,0.003392,0.000001
380,1.28,0.000006,0.002239,0.003370,0.000001
Best model saved at epoch,380,with test_l2,0.003370
381,1.27,0.000006,0.002234,0.003369,0.000001
Best model saved at epoch,381,with test_l2,0.003369
382,1.27,0.000006,0.002237,0.003392,0.000001
383,1.28,0.000006,0.002237,0.003374,0.000001
384,1.27,0.000006,0.002234,0.003365,0.000001
Best model saved at epoch,384,with test_l2,0.003365
385,1.29,0.000006,0.002236,0.003364,0.000001
Best model saved at epoch,385,with test_l2,0.003364
386,1.29,0.000006,0.002235,0.003370,0.000001
387,1.27,0.000006,0.002236,0.003388,0.000001
388,1.27,0.000006,0.002236,0.003360,0.000001
Best model saved at epoch,388,with test_l2,0.003360
389,1.27,0.000006,0.002238,0.003382,0.000001
390,1.28,0.000006,0.002242,0.003381,0.000001
391,1.27,0.000006,0.002233,0.003367,0.000001
392,1.27,0.000006,0.002235,0.003370,0.000001
393,1.27,0.000006,0.002234,0.003369,0.000001
394,1.28,0.000006,0.002232,0.003363,0.000001
395,1.28,0.000006,0.002231,0.003376,0.000001
396,1.27,0.000006,0.002233,0.003375,0.000001
397,1.28,0.000006,0.002232,0.003364,0.000001
398,1.27,0.000006,0.002235,0.003352,0.000001
Best model saved at epoch,398,with test_l2,0.003352
399,1.27,0.000006,0.002235,0.003363,0.000000
400,1.27,0.000006,0.002222,0.003374,0.000000
401,1.27,0.000006,0.002223,0.003358,0.000000
402,1.27,0.000006,0.002221,0.003360,0.000000
403,1.27,0.000006,0.002222,0.003359,0.000000
404,1.27,0.000006,0.002222,0.003358,0.000000
405,1.26,0.000006,0.002226,0.003367,0.000000
406,1.27,0.000006,0.002220,0.003355,0.000000
407,1.28,0.000006,0.002219,0.003375,0.000000
408,1.27,0.000006,0.002221,0.003367,0.000000
409,1.26,0.000006,0.002223,0.003373,0.000000
410,1.28,0.000006,0.002219,0.003361,0.000000
411,1.28,0.000006,0.002221,0.003355,0.000000
412,1.27,0.000006,0.002220,0.003366,0.000000
413,1.27,0.000006,0.002223,0.003361,0.000000
414,1.26,0.000006,0.002218,0.003375,0.000000
415,1.27,0.000006,0.002220,0.003350,0.000000
Best model saved at epoch,415,with test_l2,0.003350
416,1.26,0.000006,0.002222,0.003358,0.000000
417,1.26,0.000006,0.002219,0.003362,0.000000
418,1.26,0.000006,0.002220,0.003358,0.000000
419,1.26,0.000006,0.002218,0.003354,0.000000
420,1.27,0.000006,0.002220,0.003358,0.000000
421,1.27,0.000006,0.002216,0.003362,0.000000
422,1.26,0.000006,0.002220,0.003359,0.000000
423,1.27,0.000005,0.002215,0.003357,0.000000
424,1.27,0.000006,0.002219,0.003363,0.000000
425,1.29,0.000006,0.002216,0.003355,0.000000
426,1.27,0.000006,0.002216,0.003360,0.000000
427,1.26,0.000005,0.002217,0.003349,0.000000
Best model saved at epoch,427,with test_l2,0.003349
428,1.27,0.000005,0.002218,0.003353,0.000000
429,1.27,0.000005,0.002218,0.003356,0.000000
430,1.27,0.000005,0.002216,0.003359,0.000000
431,1.26,0.000005,0.002214,0.003349,0.000000
Best model saved at epoch,431,with test_l2,0.003349
432,1.27,0.000005,0.002214,0.003356,0.000000
433,1.27,0.000005,0.002216,0.003351,0.000000
434,1.27,0.000005,0.002214,0.003362,0.000000
435,1.26,0.000005,0.002217,0.003357,0.000000
