epoch,time,train_mse,train_l2,test_l2,learning_rate
Best model saved at epoch,222,with test_l2,0.003103
223,1.73,0.000012,0.002963,0.003077,0.000006
Best model saved at epoch,223,with test_l2,0.003077
224,1.73,0.000012,0.002938,0.003255,0.000006
225,1.72,0.000012,0.002960,0.003044,0.000006
Best model saved at epoch,225,with test_l2,0.003044
226,1.73,0.000012,0.002953,0.003047,0.000006
227,1.71,0.000012,0.002955,0.003057,0.000006
228,1.71,0.000012,0.002929,0.003058,0.000006
229,1.71,0.000012,0.002927,0.003137,0.000006
230,1.71,0.000012,0.002972,0.003057,0.000006
231,1.72,0.000012,0.002948,0.003070,0.000006
232,1.72,0.000011,0.002904,0.003031,0.000006
Best model saved at epoch,232,with test_l2,0.003031
233,1.73,0.000012,0.002953,0.003053,0.000006
234,1.72,0.000012,0.002929,0.003018,0.000006
Best model saved at epoch,234,with test_l2,0.003018
235,1.69,0.000012,0.002942,0.003079,0.000006
236,1.71,0.000011,0.002872,0.003041,0.000006
237,1.72,0.000011,0.002892,0.003002,0.000006
Best model saved at epoch,237,with test_l2,0.003002
238,1.73,0.000012,0.002954,0.003058,0.000006
239,1.72,0.000012,0.002877,0.002977,0.000006
Best model saved at epoch,239,with test_l2,0.002977
240,1.72,0.000011,0.002899,0.002964,0.000006
Best model saved at epoch,240,with test_l2,0.002964
241,1.74,0.000011,0.002844,0.003078,0.000006
242,1.72,0.000011,0.002940,0.003114,0.000006
243,1.72,0.000011,0.002841,0.002927,0.000006
Best model saved at epoch,243,with test_l2,0.002927
244,1.71,0.000011,0.002848,0.002964,0.000006
245,1.71,0.000011,0.002873,0.002996,0.000006
246,1.71,0.000011,0.002866,0.002907,0.000006
Best model saved at epoch,246,with test_l2,0.002907
247,1.73,0.000011,0.002839,0.002953,0.000006
248,1.72,0.000011,0.002817,0.002929,0.000006
249,1.69,0.000011,0.002809,0.002979,0.000003
250,1.72,0.000011,0.002743,0.002907,0.000003
251,1.73,0.000011,0.002750,0.002952,0.000003
252,1.72,0.000011,0.002747,0.002878,0.000003
Best model saved at epoch,252,with test_l2,0.002878
253,1.73,0.000011,0.002722,0.002890,0.000003
254,1.73,0.000011,0.002759,0.002954,0.000003
255,1.73,0.000011,0.002748,0.002858,0.000003
Best model saved at epoch,255,with test_l2,0.002858
256,1.73,0.000011,0.002709,0.002944,0.000003
257,1.73,0.000011,0.002714,0.002877,0.000003
258,1.73,0.000011,0.002730,0.002864,0.000003
259,1.72,0.000011,0.002703,0.002858,0.000003
260,1.73,0.000011,0.002692,0.002895,0.000003
261,1.73,0.000011,0.002689,0.002874,0.000003
262,1.71,0.000011,0.002713,0.002850,0.000003
Best model saved at epoch,262,with test_l2,0.002850
263,1.72,0.000011,0.002712,0.002856,0.000003
264,1.72,0.000011,0.002707,0.002825,0.000003
Best model saved at epoch,264,with test_l2,0.002825
265,1.70,0.000011,0.002714,0.002837,0.000003
266,1.71,0.000011,0.002699,0.002868,0.000003
267,1.72,0.000011,0.002718,0.002922,0.000003
268,1.71,0.000011,0.002715,0.002823,0.000003
Best model saved at epoch,268,with test_l2,0.002823
269,1.73,0.000011,0.002685,0.002958,0.000003
270,1.70,0.000011,0.002681,0.002933,0.000003
271,1.71,0.000011,0.002719,0.002901,0.000003
272,1.72,0.000011,0.002692,0.002833,0.000003
273,1.71,0.000011,0.002657,0.002898,0.000003
274,1.72,0.000011,0.002662,0.002821,0.000003
Best model saved at epoch,274,with test_l2,0.002821
275,1.71,0.000011,0.002673,0.002860,0.000003
276,1.55,0.000011,0.002677,0.002797,0.000003
Best model saved at epoch,276,with test_l2,0.002797
277,1.70,0.000011,0.002678,0.002809,0.000003
278,1.67,0.000011,0.002642,0.002780,0.000003
Best model saved at epoch,278,with test_l2,0.002780
279,1.68,0.000011,0.002640,0.002811,0.000003
280,1.69,0.000011,0.002626,0.002800,0.000003
281,1.71,0.000011,0.002648,0.002800,0.000003
282,1.73,0.000011,0.002623,0.002787,0.000003
283,1.71,0.000011,0.002634,0.002821,0.000003
284,1.71,0.000011,0.002640,0.002792,0.000003
285,1.70,0.000011,0.002624,0.002803,0.000003
286,1.70,0.000011,0.002621,0.002776,0.000003
Best model saved at epoch,286,with test_l2,0.002776
287,1.71,0.000011,0.002597,0.002764,0.000003
Best model saved at epoch,287,with test_l2,0.002764
288,1.71,0.000011,0.002643,0.002772,0.000003
289,1.68,0.000011,0.002604,0.002789,0.000003
290,1.63,0.000011,0.002595,0.002786,0.000003
291,1.72,0.000011,0.002616,0.002746,0.000003
Best model saved at epoch,291,with test_l2,0.002746
292,1.74,0.000011,0.002613,0.002785,0.000003
293,1.72,0.000011,0.002609,0.002945,0.000003
294,1.71,0.000011,0.002596,0.002839,0.000003
295,1.71,0.000010,0.002591,0.002729,0.000003
Best model saved at epoch,295,with test_l2,0.002729
296,1.70,0.000010,0.002571,0.002743,0.000003
297,1.73,0.000010,0.002579,0.002764,0.000003
298,1.72,0.000011,0.002584,0.002749,0.000003
299,1.72,0.000011,0.002588,0.002751,0.000002
300,1.71,0.000010,0.002540,0.002735,0.000002
301,1.72,0.000010,0.002538,0.002718,0.000002
Best model saved at epoch,301,with test_l2,0.002718
302,1.71,0.000010,0.002524,0.002728,0.000002
303,1.66,0.000010,0.002542,0.002702,0.000002
Best model saved at epoch,303,with test_l2,0.002702
304,1.70,0.000010,0.002531,0.002714,0.000002
305,1.71,0.000010,0.002533,0.002717,0.000002
306,1.72,0.000010,0.002518,0.002700,0.000002
Best model saved at epoch,306,with test_l2,0.002700
307,1.70,0.000010,0.002519,0.002699,0.000002
Best model saved at epoch,307,with test_l2,0.002699
308,1.72,0.000010,0.002525,0.002736,0.000002
309,1.71,0.000010,0.002521,0.002736,0.000002
310,1.73,0.000010,0.002540,0.002698,0.000002
Best model saved at epoch,310,with test_l2,0.002698
311,1.73,0.000010,0.002530,0.002714,0.000002
312,1.71,0.000010,0.002517,0.002691,0.000002
Best model saved at epoch,312,with test_l2,0.002691
313,1.71,0.000010,0.002508,0.002710,0.000002
314,1.71,0.000010,0.002516,0.002717,0.000002
315,1.71,0.000010,0.002533,0.002781,0.000002
316,1.67,0.000010,0.002515,0.002682,0.000002
Best model saved at epoch,316,with test_l2,0.002682
317,1.57,0.000010,0.002518,0.002691,0.000002
318,1.71,0.000010,0.002505,0.002725,0.000002
319,1.72,0.000010,0.002514,0.002700,0.000002
320,1.71,0.000010,0.002512,0.002731,0.000002
321,1.71,0.000010,0.002501,0.002726,0.000002
322,1.71,0.000010,0.002506,0.002726,0.000002
323,1.71,0.000010,0.002505,0.002676,0.000002
Best model saved at epoch,323,with test_l2,0.002676
324,1.72,0.000010,0.002499,0.002663,0.000002
Best model saved at epoch,324,with test_l2,0.002663
325,1.72,0.000010,0.002497,0.002699,0.000002
326,1.70,0.000010,0.002494,0.002681,0.000002
327,1.71,0.000010,0.002514,0.002840,0.000002
328,1.71,0.000010,0.002499,0.002688,0.000002
329,1.71,0.000010,0.002484,0.002664,0.000002
330,1.65,0.000010,0.002491,0.002672,0.000002
331,1.71,0.000010,0.002495,0.002654,0.000002
Best model saved at epoch,331,with test_l2,0.002654
332,1.73,0.000010,0.002490,0.002710,0.000002
333,1.73,0.000010,0.002479,0.002728,0.000002
334,1.72,0.000010,0.002478,0.002727,0.000002
335,1.71,0.000010,0.002501,0.002763,0.000002
336,1.73,0.000010,0.002491,0.002651,0.000002
Best model saved at epoch,336,with test_l2,0.002651
337,1.72,0.000010,0.002464,0.002678,0.000002
338,1.73,0.000010,0.002468,0.002649,0.000002
Best model saved at epoch,338,with test_l2,0.002649
339,1.72,0.000010,0.002472,0.002679,0.000002
340,1.73,0.000010,0.002479,0.002646,0.000002
Best model saved at epoch,340,with test_l2,0.002646
341,1.72,0.000010,0.002459,0.002658,0.000002
342,1.74,0.000010,0.002476,0.002641,0.000002
Best model saved at epoch,342,with test_l2,0.002641
343,1.72,0.000010,0.002466,0.002653,0.000002
344,1.67,0.000010,0.002468,0.002664,0.000002
345,1.73,0.000010,0.002452,0.002646,0.000002
346,1.73,0.000010,0.002451,0.002650,0.000002
347,1.73,0.000010,0.002453,0.002643,0.000002
348,1.72,0.000010,0.002457,0.002639,0.000002
Best model saved at epoch,348,with test_l2,0.002639
349,1.74,0.000010,0.002446,0.002636,0.000001
Best model saved at epoch,349,with test_l2,0.002636
350,1.73,0.000010,0.002434,0.002638,0.000001
351,1.72,0.000010,0.002425,0.002630,0.000001
Best model saved at epoch,351,with test_l2,0.002630
352,1.74,0.000010,0.002423,0.002619,0.000001
Best model saved at epoch,352,with test_l2,0.002619
353,1.73,0.000010,0.002425,0.002628,0.000001
354,1.72,0.000010,0.002424,0.002621,0.000001
355,1.71,0.000010,0.002420,0.002635,0.000001
356,1.72,0.000010,0.002425,0.002635,0.000001
357,1.66,0.000010,0.002418,0.002614,0.000001
Best model saved at epoch,357,with test_l2,0.002614
358,1.70,0.000010,0.002424,0.002612,0.000001
Best model saved at epoch,358,with test_l2,0.002612
359,1.72,0.000010,0.002417,0.002644,0.000001
360,1.71,0.000010,0.002416,0.002632,0.000001
361,1.71,0.000010,0.002431,0.002634,0.000001
362,1.73,0.000010,0.002414,0.002638,0.000001
363,1.72,0.000010,0.002424,0.002612,0.000001
Best model saved at epoch,363,with test_l2,0.002612
364,1.73,0.000010,0.002424,0.002619,0.000001
365,1.71,0.000010,0.002408,0.002614,0.000001
366,1.73,0.000010,0.002416,0.002629,0.000001
367,1.72,0.000010,0.002417,0.002616,0.000001
368,1.72,0.000010,0.002422,0.002604,0.000001
Best model saved at epoch,368,with test_l2,0.002604
369,1.73,0.000010,0.002408,0.002611,0.000001
370,1.72,0.000010,0.002407,0.002628,0.000001
371,1.67,0.000010,0.002408,0.002618,0.000001
372,1.70,0.000010,0.002404,0.002617,0.000001
373,1.71,0.000010,0.002406,0.002617,0.000001
374,1.71,0.000010,0.002409,0.002616,0.000001
375,1.72,0.000010,0.002404,0.002622,0.000001
376,1.72,0.000010,0.002402,0.002626,0.000001
377,1.72,0.000010,0.002408,0.002613,0.000001
378,1.71,0.000010,0.002405,0.002605,0.000001
379,1.71,0.000010,0.002395,0.002600,0.000001
Best model saved at epoch,379,with test_l2,0.002600
380,1.71,0.000010,0.002399,0.002587,0.000001
Best model saved at epoch,380,with test_l2,0.002587
381,1.74,0.000010,0.002395,0.002596,0.000001
382,1.71,0.000010,0.002397,0.002593,0.000001
383,1.72,0.000010,0.002402,0.002607,0.000001
384,1.70,0.000010,0.002399,0.002603,0.000001
385,1.68,0.000010,0.002402,0.002585,0.000001
Best model saved at epoch,385,with test_l2,0.002585
386,1.73,0.000010,0.002390,0.002601,0.000001
387,1.72,0.000010,0.002392,0.002627,0.000001
388,1.70,0.000010,0.002393,0.002590,0.000001
389,1.71,0.000010,0.002393,0.002581,0.000001
Best model saved at epoch,389,with test_l2,0.002581
390,1.71,0.000010,0.002387,0.002598,0.000001
391,1.71,0.000010,0.002404,0.002590,0.000001
392,1.74,0.000010,0.002389,0.002576,0.000001
Best model saved at epoch,392,with test_l2,0.002576
393,1.73,0.000010,0.002392,0.002602,0.000001
394,1.73,0.000010,0.002382,0.002585,0.000001
395,1.73,0.000010,0.002373,0.002595,0.000001
396,1.73,0.000010,0.002386,0.002646,0.000001
397,1.73,0.000010,0.002384,0.002585,0.000001
398,1.66,0.000010,0.002383,0.002585,0.000001
399,1.67,0.000010,0.002382,0.002610,0.000000
400,1.72,0.000010,0.002369,0.002576,0.000000
401,1.71,0.000010,0.002372,0.002577,0.000000
402,1.72,0.000010,0.002365,0.002564,0.000000
Best model saved at epoch,402,with test_l2,0.002564
403,1.72,0.000010,0.002365,0.002575,0.000000
404,1.71,0.000010,0.002364,0.002582,0.000000
405,1.72,0.000010,0.002362,0.002582,0.000000
406,1.73,0.000010,0.002362,0.002572,0.000000
407,1.71,0.000010,0.002362,0.002579,0.000000
408,1.71,0.000010,0.002361,0.002571,0.000000
409,1.72,0.000010,0.002362,0.002572,0.000000
410,1.72,0.000010,0.002363,0.002574,0.000000
411,1.70,0.000010,0.002362,0.002577,0.000000
412,1.64,0.000010,0.002362,0.002569,0.000000
413,1.72,0.000010,0.002359,0.002575,0.000000
414,1.73,0.000010,0.002359,0.002570,0.000000
415,1.73,0.000010,0.002359,0.002583,0.000000
416,1.72,0.000010,0.002363,0.002567,0.000000
417,1.72,0.000010,0.002355,0.002576,0.000000
418,1.71,0.000010,0.002358,0.002564,0.000000
Best model saved at epoch,418,with test_l2,0.002564
419,1.71,0.000010,0.002359,0.002570,0.000000
420,1.71,0.000010,0.002356,0.002562,0.000000
Best model saved at epoch,420,with test_l2,0.002562
421,1.72,0.000010,0.002354,0.002578,0.000000
422,1.74,0.000010,0.002361,0.002591,0.000000
