epoch,time,train_mse,train_l2,test_l2,learning_rate
114,2.45,4.522808e-08,3.022828e-02,3.670404e-02,1.000000e-03
115,2.44,4.383191e-08,2.983469e-02,3.125813e-02,1.000000e-03
116,2.45,4.832218e-08,3.112386e-02,3.136144e-02,1.000000e-03
117,2.45,4.510515e-08,3.007526e-02,3.160401e-02,1.000000e-03
118,2.44,4.768158e-08,3.096958e-02,3.138747e-02,1.000000e-03
119,2.44,4.586844e-08,3.034002e-02,3.258021e-02,1.000000e-03
120,2.44,4.998539e-08,3.177533e-02,3.299628e-02,1.000000e-03
121,2.44,4.740589e-08,3.089594e-02,3.126640e-02,1.000000e-03
122,2.44,4.258413e-08,2.932092e-02,3.122744e-02,1.000000e-03
123,2.44,4.226611e-08,2.914735e-02,3.460627e-02,1.000000e-03
124,2.44,5.084307e-08,3.184136e-02,3.125836e-02,1.000000e-03
125,2.44,4.317362e-08,2.950824e-02,3.135908e-02,1.000000e-03
126,2.44,4.175199e-08,2.910818e-02,3.414930e-02,1.000000e-03
127,2.44,5.058805e-08,3.183586e-02,3.489963e-02,1.000000e-03
128,2.44,5.265270e-08,3.226874e-02,3.322024e-02,1.000000e-03
129,2.45,4.125240e-08,2.885129e-02,3.274855e-02,1.000000e-03
130,2.44,4.384543e-08,2.957630e-02,2.977234e-02,1.000000e-03
Best model saved at epoch,130,with test_l2,2.977234e-02
131,2.44,4.575515e-08,3.018211e-02,2.863396e-02,1.000000e-03
Best model saved at epoch,131,with test_l2,2.863396e-02
132,2.45,3.927494e-08,2.827191e-02,2.973736e-02,1.000000e-03
133,2.44,4.704580e-08,3.075239e-02,2.904824e-02,1.000000e-03
134,2.44,3.843981e-08,2.775948e-02,2.956581e-02,1.000000e-03
135,2.44,6.512675e-08,3.570457e-02,2.991521e-02,1.000000e-03
136,2.44,4.521570e-08,3.006005e-02,3.009970e-02,1.000000e-03
137,2.44,3.976138e-08,2.834524e-02,2.804578e-02,1.000000e-03
Best model saved at epoch,137,with test_l2,2.804578e-02
138,2.44,3.899059e-08,2.806949e-02,2.929290e-02,1.000000e-03
139,2.44,4.174993e-08,2.903063e-02,3.311345e-02,1.000000e-03
140,2.44,4.433646e-08,2.985352e-02,2.994881e-02,1.000000e-03
141,2.44,3.933603e-08,2.813470e-02,2.920386e-02,1.000000e-03
142,2.44,4.110925e-08,2.888429e-02,3.032457e-02,1.000000e-03
143,2.44,4.153859e-08,2.891983e-02,3.291906e-02,1.000000e-03
144,2.44,3.623152e-08,2.714476e-02,3.101302e-02,1.000000e-03
145,2.44,4.486158e-08,3.013774e-02,2.846937e-02,1.000000e-03
146,2.44,3.766772e-08,2.762729e-02,2.832705e-02,1.000000e-03
147,2.44,3.971376e-08,2.827953e-02,2.867511e-02,1.000000e-03
148,2.45,3.908878e-08,2.810304e-02,2.917372e-02,1.000000e-03
149,2.44,4.182950e-08,2.886601e-02,2.779394e-02,1.000000e-03
Best model saved at epoch,149,with test_l2,2.779394e-02
150,2.45,3.854633e-08,2.796295e-02,2.976532e-02,1.000000e-03
151,2.45,3.438399e-08,2.636901e-02,2.951320e-02,1.000000e-03
152,2.45,3.586592e-08,2.687341e-02,3.078535e-02,1.000000e-03
153,2.45,3.909408e-08,2.808941e-02,2.905514e-02,1.000000e-03
154,2.45,4.286019e-08,2.930006e-02,2.804655e-02,1.000000e-03
155,2.44,3.625851e-08,2.704603e-02,2.791312e-02,1.000000e-03
156,2.44,3.757169e-08,2.751714e-02,2.973214e-02,1.000000e-03
157,2.44,3.719733e-08,2.733711e-02,2.894244e-02,1.000000e-03
158,2.44,3.767552e-08,2.755477e-02,3.593413e-02,1.000000e-03
159,2.44,3.798790e-08,2.770589e-02,3.114309e-02,1.000000e-03
160,2.44,3.835497e-08,2.790689e-02,2.861746e-02,1.000000e-03
161,2.44,3.748006e-08,2.750148e-02,2.852033e-02,1.000000e-03
162,2.44,3.447387e-08,2.649839e-02,2.648860e-02,1.000000e-03
Best model saved at epoch,162,with test_l2,2.648860e-02
163,2.44,3.426657e-08,2.632220e-02,3.366031e-02,1.000000e-03
164,2.44,4.389567e-08,2.942197e-02,2.713737e-02,1.000000e-03
165,2.44,3.230370e-08,2.559170e-02,2.720209e-02,1.000000e-03
166,2.44,3.497489e-08,2.659752e-02,2.765452e-02,1.000000e-03
167,2.44,3.186719e-08,2.539666e-02,2.674431e-02,1.000000e-03
168,2.44,3.476124e-08,2.646724e-02,2.701489e-02,1.000000e-03
169,2.45,3.377574e-08,2.611536e-02,2.628523e-02,1.000000e-03
Best model saved at epoch,169,with test_l2,2.628523e-02
170,2.46,3.387611e-08,2.628237e-02,2.802890e-02,1.000000e-03
171,2.45,3.599500e-08,2.691018e-02,3.231922e-02,1.000000e-03
172,2.45,3.743623e-08,2.741094e-02,2.908822e-02,1.000000e-03
173,2.44,3.391273e-08,2.624672e-02,2.797919e-02,1.000000e-03
174,2.44,3.562690e-08,2.686499e-02,2.638724e-02,1.000000e-03
175,2.44,3.490364e-08,2.657856e-02,2.726772e-02,1.000000e-03
176,2.44,3.306351e-08,2.594831e-02,2.921109e-02,1.000000e-03
177,2.44,3.289971e-08,2.579451e-02,3.230904e-02,1.000000e-03
178,2.44,3.413797e-08,2.618133e-02,2.588250e-02,1.000000e-03
Best model saved at epoch,178,with test_l2,2.588250e-02
179,2.44,3.259176e-08,2.574334e-02,2.611231e-02,1.000000e-03
180,2.44,3.171836e-08,2.534486e-02,2.644059e-02,1.000000e-03
181,2.44,3.578515e-08,2.681985e-02,2.662426e-02,1.000000e-03
182,2.44,3.348498e-08,2.597831e-02,2.505119e-02,1.000000e-03
Best model saved at epoch,182,with test_l2,2.505119e-02
183,2.44,3.573863e-08,2.680760e-02,2.725141e-02,1.000000e-03
184,2.44,3.235058e-08,2.553597e-02,2.571338e-02,1.000000e-03
185,2.44,3.282779e-08,2.575095e-02,2.556113e-02,1.000000e-03
186,2.44,3.706213e-08,2.721594e-02,3.299051e-02,1.000000e-03
187,2.44,4.001221e-08,2.827925e-02,2.645945e-02,1.000000e-03
188,2.44,3.363154e-08,2.606146e-02,3.020558e-02,1.000000e-03
189,2.44,3.398269e-08,2.609229e-02,2.549825e-02,1.000000e-03
190,2.44,3.250672e-08,2.565552e-02,2.778855e-02,1.000000e-03
191,2.44,3.549016e-08,2.670716e-02,2.670849e-02,1.000000e-03
192,2.44,3.787028e-08,2.757525e-02,2.487919e-02,1.000000e-03
Best model saved at epoch,192,with test_l2,2.487919e-02
193,2.44,3.080107e-08,2.498497e-02,2.611880e-02,1.000000e-03
194,2.44,2.928863e-08,2.439047e-02,2.759886e-02,1.000000e-03
195,2.44,2.902371e-08,2.427416e-02,2.576309e-02,1.000000e-03
196,2.44,3.408043e-08,2.620707e-02,2.751213e-02,1.000000e-03
197,2.44,3.011538e-08,2.469722e-02,2.956961e-02,1.000000e-03
198,2.44,3.355069e-08,2.595502e-02,2.538287e-02,1.000000e-03
199,2.44,2.853430e-08,2.408681e-02,2.466313e-02,1.000000e-03
Best model saved at epoch,199,with test_l2,2.466313e-02
