epoch,time,train_mse,train_l2,test_l2,learning_rate
31,1.87,0.008060,0.204168,0.144639,0.000991
32,1.86,0.005290,0.166375,0.154533,0.000990
33,1.82,0.004410,0.149157,0.347647,0.000990
34,1.75,0.008035,0.205912,0.127079,0.000989
Best model saved at epoch,34,with test_l2,0.127079
35,1.78,0.004582,0.146001,0.114365,0.000989
Best model saved at epoch,35,with test_l2,0.114365
36,1.78,0.003984,0.139614,0.151629,0.000988
37,1.79,0.003835,0.142282,0.077490,0.000987
Best model saved at epoch,37,with test_l2,0.077490
38,1.70,0.003124,0.126724,0.182543,0.000987
39,1.76,0.005305,0.164780,0.120877,0.000986
40,1.76,0.003118,0.130148,0.200703,0.000985
41,1.80,0.002910,0.121521,0.092739,0.000984
42,1.82,0.003708,0.125041,0.131347,0.000984
43,1.83,0.008287,0.201775,0.083979,0.000983
44,1.82,0.001978,0.095238,0.071896,0.000982
Best model saved at epoch,44,with test_l2,0.071896
45,1.91,0.001071,0.069805,0.054257,0.000981
Best model saved at epoch,45,with test_l2,0.054257
46,1.89,0.002065,0.100932,0.060331,0.000981
47,1.89,0.000985,0.068151,0.047657,0.000980
Best model saved at epoch,47,with test_l2,0.047657
48,1.87,0.000901,0.064660,0.071051,0.000979
49,1.86,0.002042,0.101908,0.164432,0.000978
50,1.92,0.002283,0.105676,0.140074,0.000977
51,1.93,0.004124,0.151904,0.109517,0.000976
52,1.92,0.003181,0.120605,0.058479,0.000975
53,1.91,0.000714,0.055831,0.072656,0.000974
54,1.89,0.001140,0.071900,0.091598,0.000973
55,1.91,0.003285,0.121194,0.124397,0.000972
56,1.91,0.002658,0.110456,0.321850,0.000971
57,1.91,0.003870,0.140677,0.100039,0.000970
58,1.89,0.001034,0.069836,0.066514,0.000969
59,1.88,0.002083,0.105748,0.128084,0.000968
60,1.91,0.000928,0.064127,0.073673,0.000967
61,1.89,0.000815,0.063488,0.048084,0.000966
62,1.90,0.000581,0.052017,0.039337,0.000965
Best model saved at epoch,62,with test_l2,0.039337
63,1.88,0.000525,0.049567,0.055868,0.000964
64,1.89,0.000871,0.064589,0.106119,0.000963
65,1.86,0.002221,0.104169,0.066640,0.000962
66,1.88,0.000733,0.058493,0.058866,0.000961
67,1.88,0.001788,0.076625,0.159610,0.000960
68,1.86,0.007719,0.204906,0.132700,0.000958
69,1.92,0.008312,0.203488,0.155350,0.000957
70,1.86,0.002037,0.097612,0.052338,0.000956
71,1.79,0.000908,0.063549,0.044430,0.000955
72,1.81,0.000539,0.049371,0.056752,0.000953
73,1.86,0.000793,0.062320,0.065369,0.000952
74,1.84,0.000753,0.062650,0.056596,0.000951
75,1.86,0.001052,0.072904,0.055257,0.000950
76,1.84,0.000551,0.050048,0.037448,0.000948
Best model saved at epoch,76,with test_l2,0.037448
77,1.87,0.000431,0.044676,0.052391,0.000947
78,1.86,0.000456,0.047870,0.047137,0.000946
79,1.85,0.000444,0.047295,0.065973,0.000944
80,1.86,0.001114,0.073057,0.100453,0.000943
81,1.98,0.002483,0.106329,0.056512,0.000942
82,1.97,0.002562,0.114707,0.071340,0.000940
83,1.96,0.000805,0.058652,0.039504,0.000939
84,1.95,0.000496,0.048957,0.052433,0.000937
85,1.97,0.000443,0.045744,0.039370,0.000936
86,1.88,0.000368,0.041941,0.034513,0.000934
Best model saved at epoch,86,with test_l2,0.034513
87,1.96,0.000288,0.037493,0.036167,0.000933
88,1.84,0.000344,0.042413,0.087583,0.000931
89,1.88,0.003448,0.125426,0.272155,0.000930
90,1.82,0.008834,0.214124,0.299311,0.000928
91,1.82,0.006110,0.173381,0.286497,0.000927
92,1.82,0.002375,0.100493,0.047339,0.000925
93,1.94,0.000633,0.053856,0.042246,0.000924
94,1.92,0.000426,0.044526,0.038710,0.000922
95,1.89,0.000309,0.037575,0.048474,0.000921
96,1.89,0.001306,0.076374,0.126482,0.000919
97,1.92,0.003085,0.123321,0.099304,0.000917
98,1.93,0.002056,0.092385,0.074133,0.000916
99,1.91,0.000620,0.055232,0.041645,0.000914
100,1.91,0.000328,0.039217,0.033028,0.000912
Best model saved at epoch,100,with test_l2,0.033028
101,1.89,0.000351,0.042600,0.034278,0.000911
102,1.91,0.000302,0.039073,0.036024,0.000909
103,1.92,0.000315,0.039468,0.045554,0.000907
104,1.92,0.001459,0.084476,0.059447,0.000906
105,1.89,0.000693,0.057982,0.037986,0.000904
106,1.89,0.000432,0.046782,0.044350,0.000902
107,1.78,0.000286,0.036422,0.058484,0.000900
108,1.81,0.000384,0.045061,0.068793,0.000899
109,1.80,0.008328,0.201023,0.134808,0.000897
110,1.81,0.002336,0.107082,0.064762,0.000895
111,1.81,0.000754,0.059612,0.043959,0.000893
112,1.81,0.000507,0.049469,0.046344,0.000891
113,1.79,0.000420,0.044916,0.056177,0.000889
114,1.80,0.000399,0.045325,0.035183,0.000888
115,1.81,0.000284,0.037194,0.031285,0.000886
Best model saved at epoch,115,with test_l2,0.031285
116,1.81,0.000225,0.032688,0.043856,0.000884
117,1.81,0.000420,0.046620,0.043992,0.000882
118,1.81,0.000397,0.044910,0.036603,0.000880
119,1.78,0.001346,0.080715,0.041491,0.000878
120,1.80,0.000395,0.043171,0.071539,0.000876
121,1.81,0.006420,0.167508,0.084681,0.000874
122,1.81,0.001212,0.076305,0.040797,0.000872
123,1.80,0.000461,0.046872,0.035914,0.000870
124,1.81,0.000245,0.033488,0.056013,0.000868
125,1.79,0.000347,0.042031,0.039424,0.000866
126,1.77,0.000321,0.041678,0.043881,0.000864
127,1.79,0.000320,0.040354,0.034965,0.000862
128,1.79,0.004582,0.134804,0.209650,0.000860
129,1.75,0.006110,0.175885,0.108003,0.000858
130,1.77,0.001824,0.091809,0.043541,0.000856
131,1.81,0.000399,0.042947,0.039708,0.000854
132,1.79,0.000321,0.039155,0.033200,0.000852
133,1.80,0.000246,0.034830,0.030479,0.000850
Best model saved at epoch,133,with test_l2,0.030479
134,1.79,0.000278,0.037347,0.034595,0.000848
135,1.73,0.000186,0.031101,0.027984,0.000845
Best model saved at epoch,135,with test_l2,0.027984
136,1.80,0.000212,0.033604,0.029417,0.000843
137,1.79,0.000192,0.031523,0.026851,0.000841
Best model saved at epoch,137,with test_l2,0.026851
138,1.80,0.000286,0.036809,0.075384,0.000839
139,1.79,0.000853,0.060959,0.049101,0.000837
140,1.91,0.000411,0.045532,0.049098,0.000835
141,1.93,0.000284,0.038919,0.045065,0.000832
142,1.89,0.002567,0.106205,0.178792,0.000830
143,1.92,0.003477,0.129007,0.063120,0.000828
144,1.90,0.000613,0.052668,0.062489,0.000826
145,1.90,0.000485,0.049918,0.036651,0.000824
146,1.93,0.000302,0.038337,0.035340,0.000821
147,1.91,0.000256,0.034772,0.033146,0.000819
148,1.92,0.000229,0.034032,0.031275,0.000817
149,1.89,0.000187,0.031541,0.028615,0.000815
150,1.90,0.000339,0.041382,0.075328,0.000812
151,1.81,0.001178,0.077070,0.129229,0.000810
152,1.92,0.000744,0.056355,0.041032,0.000808
153,1.89,0.000253,0.034222,0.032634,0.000805
154,1.85,0.000200,0.031974,0.033240,0.000803
155,1.93,0.000188,0.031129,0.031049,0.000801
156,1.90,0.000198,0.032152,0.029164,0.000798
157,1.91,0.000153,0.028352,0.032933,0.000796
Early stopping triggered at epoch,157
