epoch,time,train_mse,train_l2,test_l2,learning_rate
Best model saved at epoch,314,with test_l2,2.129770e-02
315,2.43,2.200012e-08,2.116564e-02,2.480949e-02,1.000000e-03
316,2.43,2.200518e-08,2.124283e-02,2.136443e-02,1.000000e-03
317,2.43,2.123251e-08,2.082812e-02,2.570092e-02,1.000000e-03
318,2.43,2.471995e-08,2.225780e-02,2.206162e-02,1.000000e-03
319,2.43,2.045222e-08,2.046624e-02,2.070534e-02,1.000000e-03
Best model saved at epoch,319,with test_l2,2.070534e-02
320,2.43,2.095847e-08,2.065178e-02,2.163758e-02,1.000000e-03
321,2.43,2.503421e-08,2.251980e-02,2.189039e-02,1.000000e-03
322,2.43,2.025680e-08,2.036511e-02,2.252937e-02,1.000000e-03
323,2.43,2.656501e-08,2.317666e-02,2.993407e-02,1.000000e-03
324,2.43,2.348401e-08,2.189206e-02,2.288061e-02,1.000000e-03
325,2.43,2.091285e-08,2.066057e-02,2.083878e-02,1.000000e-03
326,2.43,2.062636e-08,2.045295e-02,2.885419e-02,1.000000e-03
327,2.43,2.215838e-08,2.127191e-02,2.168210e-02,1.000000e-03
328,2.43,2.044409e-08,2.043339e-02,2.135067e-02,1.000000e-03
329,2.43,2.069874e-08,2.049931e-02,2.072242e-02,1.000000e-03
330,2.43,1.901436e-08,1.975846e-02,2.175951e-02,1.000000e-03
331,2.44,2.684671e-08,2.308941e-02,2.242036e-02,1.000000e-03
332,2.43,1.983454e-08,2.018133e-02,2.199544e-02,1.000000e-03
333,2.44,1.910418e-08,1.976500e-02,2.214441e-02,1.000000e-03
334,2.44,2.165641e-08,2.099927e-02,2.318194e-02,1.000000e-03
335,2.43,2.067606e-08,2.046317e-02,2.345780e-02,1.000000e-03
336,2.43,2.070613e-08,2.055839e-02,2.225537e-02,1.000000e-03
337,2.43,2.083889e-08,2.067566e-02,2.347650e-02,1.000000e-03
338,2.43,2.896640e-08,2.409172e-02,2.531431e-02,1.000000e-03
339,2.43,2.156323e-08,2.098701e-02,2.126727e-02,1.000000e-03
Early stopping triggered at epoch,339
