0,1.596734497,0.05657361896,0.3339457117,0.06045840979
1,1.064018934,0.001110158745,0.04658124787,0.04167825103
2,1.065765695,0.0006069608917,0.03725065935,0.02955221772
3,1.072636289,0.0004934148164,0.03394751325,0.03919399679
4,1.065103391,0.0003338873204,0.03061239621,0.02166525453
5,1.076731645,0.0002510791749,0.02494729212,0.02367420733
6,1.070274435,0.000229066408,0.02463200635,0.02042002797
7,1.068900062,0.0001685365968,0.01956895983,0.0273770678
8,1.042167041,0.000219390974,0.02580613214,0.02396194458
9,1.053812477,0.0002042251248,0.02490286413,0.02746616483
10,1.149180239,0.0001963712588,0.02503556746,0.03046424031
11,1.289602116,0.000163936282,0.02221400613,0.01325103909
12,1.285120773,0.0001311243486,0.01918026428,0.01659140438
13,1.281440784,0.0001685206703,0.02335183424,0.01804981083
14,1.285456802,7.60E-05,0.01409814478,0.01358468845
15,1.290953755,6.58E-05,0.0128916005,0.009173912704
16,1.284388639,5.85E-05,0.01262461849,0.007758877575
17,1.286645679,0.0001254133167,0.0191289793,0.01149003789
18,1.282596913,8.98E-05,0.01666872931,0.01020329818
19,1.283670451,8.00E-05,0.01500840633,0.01888597727
20,1.28104579,0.0001463339218,0.0224960535,0.01396471679
21,1.125759564,0.0001295200555,0.02110564436,0.01935470611
22,1.072729828,0.0001329792277,0.02105043133,0.01609798223
23,1.069833545,0.0001183487648,0.01986651339,0.01126335993
24,1.077625291,0.0001462191955,0.02209978963,0.02371605068
25,1.063844788,0.000114242878,0.01982373329,0.01306917936
26,1.063572458,0.0001059646861,0.01794937438,0.02177111685
27,1.07056639,6.12E-05,0.01405320188,0.01213493288
28,1.072205511,0.00013079845,0.01983428128,0.03519717276
29,1.067246886,0.0001235623582,0.01799384047,0.00905878529
30,1.070576873,0.0001167149084,0.01886534221,0.01441928715
31,1.07102947,8.35E-05,0.01662820737,0.01511591971
32,1.074421287,9.97E-05,0.01886438759,0.02365791529
33,1.068295572,0.0001166676085,0.02064802256,0.02549444795
34,1.06093319,0.0001009784241,0.01812054548,0.009618219137
35,1.061306559,5.51E-05,0.01282111015,0.01950814188
36,1.065385924,7.68E-05,0.01576276124,0.01170108825
37,1.069128448,6.85E-05,0.01513819653,0.01284468859
38,1.070697979,0.0001045081215,0.01984832963,0.02309510648
39,1.081264307,7.24E-05,0.01573390143,0.009870100468
40,1.080950966,0.0001699845667,0.02289731683,0.0259962225
41,1.0605974,7.62E-05,0.01559690256,0.02882026315
42,1.064563193,8.86E-05,0.01768136756,0.01194058314
43,1.064885885,8.21E-05,0.01732756482,0.02073989153
44,1.062661928,7.17E-05,0.01514607252,0.008958360851
45,1.071306487,0.0001037527257,0.01919624245,0.01671913117
46,1.061919443,7.83E-05,0.01557500176,0.01406607985
47,1.062569438,8.89E-05,0.01720632233,0.007743762583
48,1.090693016,6.16E-05,0.01442731202,0.01681329995
49,1.052111184,0.0001021218689,0.0191982806,0.02178877473
50,1.068767318,7.54E-05,0.01622153202,0.01474849343
51,1.060380479,1.90E-05,0.007199359849,0.006641647965
52,1.063965571,1.83E-05,0.007432192184,0.009300999194
53,1.07041466,2.52E-05,0.008753964514,0.006325608566
54,1.061432375,1.41E-05,0.006421042033,0.004981562719
55,1.063284457,1.40E-05,0.006041846089,0.006135305166
56,1.059564795,1.25E-05,0.005691048786,0.007422442585
57,1.063207489,1.58E-05,0.006694503792,0.01631935477
58,1.062398724,1.72E-05,0.006792825364,0.006616864055
59,1.050895263,2.27E-05,0.00864065285,0.01185850799
60,1.062397451,2.66E-05,0.009860289842,0.009818569869
61,1.064099471,2.56E-05,0.009549464561,0.009157840759
62,1.014395921,2.39E-05,0.009254472777,0.008924390227
63,0.939759057,1.72E-05,0.007150344513,0.01184429213
64,0.971779261,2.16E-05,0.00860065189,0.005825590938
