epoch,time,train_mse,train_l2,test_l2,learning_rate
0,2.64,0.000007,0.366979,0.174131,0.001000
Best model saved at epoch,0,with test_l2,0.174131
1,1.93,0.000001,0.138561,0.121072,0.001000
Best model saved at epoch,1,with test_l2,0.121072
2,1.81,0.000001,0.114181,0.109218,0.001000
Best model saved at epoch,2,with test_l2,0.109218
3,1.80,0.000001,0.102057,0.101591,0.001000
Best model saved at epoch,3,with test_l2,0.101591
4,1.86,0.000000,0.096091,0.096127,0.001000
Best model saved at epoch,4,with test_l2,0.096127
5,1.83,0.000000,0.093257,0.092989,0.001000
Best model saved at epoch,5,with test_l2,0.092989
6,1.68,0.000000,0.086199,0.086611,0.001000
Best model saved at epoch,6,with test_l2,0.086611
7,1.52,0.000000,0.086065,0.087579,0.001000
8,1.71,0.000000,0.081125,0.077494,0.001000
Best model saved at epoch,8,with test_l2,0.077494
9,1.87,0.000000,0.075745,0.075067,0.001000
Best model saved at epoch,9,with test_l2,0.075067
10,1.53,0.000000,0.074642,0.076463,0.001000
11,2.06,0.000000,0.071062,0.070653,0.001000
Best model saved at epoch,11,with test_l2,0.070653
12,1.99,0.000000,0.070625,0.069368,0.001000
Best model saved at epoch,12,with test_l2,0.069368
13,2.08,0.000000,0.068856,0.066028,0.001000
Best model saved at epoch,13,with test_l2,0.066028
14,1.86,0.000000,0.065174,0.064778,0.001000
Best model saved at epoch,14,with test_l2,0.064778
15,1.79,0.000000,0.066815,0.063766,0.001000
Best model saved at epoch,15,with test_l2,0.063766
16,1.67,0.000000,0.063340,0.063211,0.001000
Best model saved at epoch,16,with test_l2,0.063211
17,1.69,0.000000,0.062910,0.076308,0.001000
18,1.84,0.000000,0.062886,0.060321,0.001000
Best model saved at epoch,18,with test_l2,0.060321
19,1.87,0.000000,0.058541,0.065714,0.001000
20,1.48,0.000000,0.058978,0.058212,0.001000
Best model saved at epoch,20,with test_l2,0.058212
21,1.47,0.000000,0.058532,0.057247,0.001000
Best model saved at epoch,21,with test_l2,0.057247
22,1.46,0.000000,0.056414,0.056939,0.001000
Best model saved at epoch,22,with test_l2,0.056939
23,1.46,0.000000,0.056353,0.057278,0.001000
24,1.86,0.000000,0.057483,0.057314,0.001000
25,1.61,0.000000,0.054677,0.055817,0.001000
Best model saved at epoch,25,with test_l2,0.055817
26,1.55,0.000000,0.054719,0.055844,0.001000
27,1.91,0.000000,0.054381,0.052771,0.001000
Best model saved at epoch,27,with test_l2,0.052771
28,1.77,0.000000,0.055292,0.055198,0.001000
29,1.70,0.000000,0.052852,0.051845,0.001000
Best model saved at epoch,29,with test_l2,0.051845
30,1.77,0.000000,0.050530,0.052671,0.001000
31,1.56,0.000000,0.052138,0.050370,0.001000
Best model saved at epoch,31,with test_l2,0.050370
32,1.60,0.000000,0.050776,0.049258,0.001000
Best model saved at epoch,32,with test_l2,0.049258
33,1.75,0.000000,0.049685,0.052188,0.001000
34,1.95,0.000000,0.049645,0.048787,0.001000
Best model saved at epoch,34,with test_l2,0.048787
35,1.88,0.000000,0.054857,0.069109,0.001000
36,1.62,0.000000,0.050787,0.048670,0.001000
Best model saved at epoch,36,with test_l2,0.048670
37,1.51,0.000000,0.049178,0.053060,0.001000
38,1.52,0.000000,0.049261,0.047602,0.001000
Best model saved at epoch,38,with test_l2,0.047602
39,1.61,0.000000,0.048264,0.046633,0.001000
Best model saved at epoch,39,with test_l2,0.046633
40,2.03,0.000000,0.046253,0.045382,0.001000
Best model saved at epoch,40,with test_l2,0.045382
41,1.62,0.000000,0.045246,0.051939,0.001000
42,1.75,0.000000,0.047158,0.044602,0.001000
Best model saved at epoch,42,with test_l2,0.044602
43,1.61,0.000000,0.044358,0.045575,0.001000
44,1.65,0.000000,0.043889,0.044538,0.001000
Best model saved at epoch,44,with test_l2,0.044538
45,1.65,0.000000,0.047143,0.044938,0.001000
46,1.84,0.000000,0.045316,0.045431,0.001000
47,1.64,0.000000,0.045950,0.042371,0.001000
Best model saved at epoch,47,with test_l2,0.042371
48,1.63,0.000000,0.044378,0.042285,0.001000
Best model saved at epoch,48,with test_l2,0.042285
49,1.63,0.000000,0.042600,0.043170,0.001000
50,1.62,0.000000,0.042284,0.052273,0.001000
51,1.65,0.000000,0.043165,0.040650,0.001000
Best model saved at epoch,51,with test_l2,0.040650
52,1.69,0.000000,0.040622,0.041628,0.001000
53,1.80,0.000000,0.043149,0.041362,0.001000
54,1.74,0.000000,0.039608,0.041768,0.001000
55,1.63,0.000000,0.040484,0.040846,0.001000
56,1.82,0.000000,0.040428,0.044537,0.001000
57,1.90,0.000000,0.044198,0.045156,0.001000
58,1.49,0.000000,0.039891,0.041310,0.001000
59,1.88,0.000000,0.040730,0.047230,0.001000
60,1.75,0.000000,0.041698,0.039152,0.001000
Best model saved at epoch,60,with test_l2,0.039152
61,2.18,0.000000,0.040752,0.038385,0.001000
Best model saved at epoch,61,with test_l2,0.038385
62,1.48,0.000000,0.039064,0.039952,0.001000
63,1.60,0.000000,0.039326,0.038435,0.001000
64,1.69,0.000000,0.039197,0.037485,0.001000
Best model saved at epoch,64,with test_l2,0.037485
65,1.99,0.000000,0.037487,0.041360,0.001000
66,2.00,0.000000,0.037330,0.036950,0.001000
Best model saved at epoch,66,with test_l2,0.036950
67,1.79,0.000000,0.037503,0.040918,0.001000
68,1.96,0.000000,0.038492,0.037650,0.001000
69,2.12,0.000000,0.037919,0.044911,0.001000
70,2.09,0.000000,0.037701,0.036171,0.001000
Best model saved at epoch,70,with test_l2,0.036171
71,1.91,0.000000,0.036658,0.045862,0.001000
72,1.85,0.000000,0.036654,0.043904,0.001000
73,1.79,0.000000,0.037115,0.035522,0.001000
Best model saved at epoch,73,with test_l2,0.035522
74,1.83,0.000000,0.035752,0.036569,0.001000
75,1.94,0.000000,0.036477,0.039107,0.001000
76,2.22,0.000000,0.037223,0.036027,0.001000
77,1.80,0.000000,0.037206,0.039393,0.001000
78,2.07,0.000000,0.036409,0.035571,0.001000
79,2.20,0.000000,0.035188,0.035557,0.001000
80,2.11,0.000000,0.035564,0.034921,0.001000
Best model saved at epoch,80,with test_l2,0.034921
81,1.70,0.000000,0.036174,0.040554,0.001000
82,1.69,0.000000,0.036953,0.037660,0.001000
83,1.76,0.000000,0.033978,0.037464,0.001000
84,2.22,0.000000,0.033477,0.035600,0.001000
85,1.77,0.000000,0.034389,0.036000,0.001000
86,1.72,0.000000,0.036676,0.036489,0.001000
87,1.99,0.000000,0.033465,0.034930,0.001000
88,2.28,0.000000,0.034021,0.034343,0.001000
Best model saved at epoch,88,with test_l2,0.034343
89,2.17,0.000000,0.032156,0.033771,0.001000
Best model saved at epoch,89,with test_l2,0.033771
90,1.89,0.000000,0.032624,0.034129,0.001000
91,1.81,0.000000,0.034141,0.035730,0.001000
92,2.05,0.000000,0.035870,0.033578,0.001000
Best model saved at epoch,92,with test_l2,0.033578
93,2.07,0.000000,0.033722,0.035097,0.001000
94,1.99,0.000000,0.034040,0.032476,0.001000
Best model saved at epoch,94,with test_l2,0.032476
95,2.00,0.000000,0.031377,0.037177,0.001000
96,2.15,0.000000,0.031816,0.033548,0.001000
97,1.96,0.000000,0.031469,0.032614,0.001000
98,2.16,0.000000,0.031987,0.033203,0.001000
99,1.61,0.000000,0.034976,0.033922,0.001000
100,1.81,0.000000,0.035676,0.031940,0.001000
Best model saved at epoch,100,with test_l2,0.031940
101,2.05,0.000000,0.032916,0.031866,0.001000
Best model saved at epoch,101,with test_l2,0.031866
102,2.18,0.000000,0.031525,0.031667,0.001000
Best model saved at epoch,102,with test_l2,0.031667
103,2.27,0.000000,0.030434,0.032532,0.001000
104,2.06,0.000000,0.032363,0.032159,0.001000
105,2.40,0.000000,0.031311,0.036984,0.001000
106,1.81,0.000000,0.033318,0.034527,0.001000
107,2.40,0.000000,0.031579,0.031522,0.001000
Best model saved at epoch,107,with test_l2,0.031522
108,1.99,0.000000,0.030321,0.031901,0.001000
109,2.09,0.000000,0.032083,0.034666,0.001000
110,3.01,0.000000,0.033408,0.035717,0.001000
111,1.92,0.000000,0.030929,0.030023,0.001000
Best model saved at epoch,111,with test_l2,0.030023
